,transaction_date,customer_id,description,stock_code,invoice_no,quantity,sales,unit_price
21284,11/9/2021 12:30,14691.0,Purina Pro Plan Adult Sensitive Skin,23284,575299,2,84.96,42.48
21285,11/9/2021 12:32,17086.0,Earth Rated Dog Poop Bags,85099B,575302,17,182.58,10.74
21286,11/9/2021 12:34,12893.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575303,1,17.7,17.7
21287,11/9/2021 12:45,14188.0,Earth Rated Dog Poop Bags,85099B,575305,4,49.92,12.48
21288,11/9/2021 12:45,14188.0,Pet Grooming Brush,20725,575305,4,39.6,9.9
21289,11/9/2021 12:45,14188.0,Pet Hair Remover,23203,575305,4,49.92,12.48
21290,11/9/2021 13:30,17011.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575320,1,29.7,29.7
21291,11/9/2021 13:45,14240.0,Dog and Puppy Pads,85123A,575324,1,17.7,17.7
21292,11/9/2021 13:46,17293.0,Templation Soft Cat Treats,23084,575325,1,12.48,12.48
21293,11/9/2021 13:50,15152.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575330,1,17.7,17.7
21294,11/9/2021 13:50,15152.0,Pet Odor Eliminator,84879,575330,4,40.56,10.14
21295,11/9/2021 13:52,13209.0,Earth Rated Dog Poop Bags,85099B,575331,2,24.96,12.48
21296,11/9/2021 13:52,13209.0,Pet Grooming Brush,20725,575331,2,19.8,9.9
21297,11/9/2021 13:52,13209.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575331,2,10.2,5.1
21298,11/9/2021 13:52,13209.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575331,6,30.6,5.1
21299,11/9/2021 13:53,13209.0,Templation Soft Cat Treats,23084,575332,8,85.92,10.74
21300,11/9/2021 13:54,14493.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575334,1,17.7,17.7
21301,11/9/2021 13:54,14493.0,Pet Odor Eliminator,84879,575334,3,30.42,10.14
21302,11/9/2021 13:54,14493.0,Templation Soft Cat Treats,23084,575334,1,12.48,12.48
21303,11/9/2021 13:56,12931.0,Pet Hair Remover,23203,575335,50,537.0,10.74
21304,11/9/2021 13:56,12931.0,Pet Odor Eliminator,84879,575335,200,1740.0,8.7
21305,11/9/2021 13:56,12931.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575335,117,505.44,4.32
21306,11/9/2021 13:56,12931.0,Templation Soft Cat Treats,23084,575335,50,537.0,10.74
21307,11/9/2021 13:58,14968.0,Pet Hair Remover,23203,575336,1,12.48,12.48
21308,11/9/2021 13:58,14968.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575336,1,5.1,5.1
21309,11/9/2021 13:58,14968.0,Templation Soft Cat Treats,23084,575336,1,12.48,12.48
21310,11/9/2021 14:11,17867.0,Templation Soft Cat Treats,23084,575337,1,12.48,12.48
21311,11/9/2021 14:31,15485.0,Canned Cat Food,21137,575340,2,45.0,22.5
21312,11/9/2021 14:31,15485.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575340,7,107.1,15.3
21313,11/9/2021 14:44,17528.0,Templation Soft Cat Treats,23084,575342,1,12.48,12.48
21314,11/9/2021 15:02,14621.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575366,1,25.5,25.5
21315,11/9/2021 15:07,14482.0,Pet Hair Remover,23203,575368,1,12.48,12.48
21316,11/9/2021 15:07,14482.0,Templation Soft Cat Treats,23084,575368,1,12.48,12.48
21317,11/9/2021 15:09,16655.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575369,7,107.1,15.3
21318,11/9/2021 15:11,13522.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575370,1,17.7,17.7
21319,11/9/2021 15:17,15986.0,Pet Odor Eliminator,84879,575383,2,20.28,10.14
21320,11/9/2021 15:17,17690.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575384,2,35.4,17.7
21321,11/9/2021 15:30,12971.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575388,2,35.4,17.7
21322,11/9/2021 15:42,14234.0,Canned Cat Food,21137,575392,2,45.0,22.5
21323,11/9/2021 15:50,17705.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575410,1,25.5,25.5
21324,11/9/2021 15:50,17705.0,Earth Rated Dog Poop Bags,85099B,575410,4,49.92,12.48
21325,11/9/2021 15:52,16986.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575418,5,62.4,12.48
21326,11/9/2021 15:54,16953.0,Earth Rated Dog Poop Bags,85099B,575433,2,24.96,12.48
21327,11/9/2021 16:03,17702.0,Earth Rated Dog Poop Bags,85099B,575475,17,182.58,10.74
21328,11/9/2021 16:03,17702.0,Pet Grooming Brush,20725,575475,2,19.8,9.9
21329,11/9/2021 16:14,,Canned Cat Food,21137,575477,1,44.76,44.76
21330,11/9/2021 16:14,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575477,2,99.48,49.74
21331,11/9/2021 16:14,,Earth Rated Dog Poop Bags,85099B,575477,1,24.78,24.78
21332,11/9/2021 16:14,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575477,1,34.74,34.74
21333,11/9/2021 16:14,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575477,1,24.78,24.78
21334,11/9/2021 16:14,,Pet Grooming Brush,20725,575477,1,24.78,24.78
21335,11/9/2021 16:14,,Pet Hair Remover,23203,575477,1,24.78,24.78
21336,11/9/2021 16:14,,Purina Pro Plan Adult Sensitive Skin,23284,575477,1,94.74,94.74
21337,11/9/2021 16:14,,Rechargeable Pet Nail Grinder,22960,575477,1,49.74,49.74
21338,11/9/2021 16:14,,Sheba Perfect Portions Pat Wet Cat Food,22197,575477,1,9.78,9.78
21339,11/9/2021 16:14,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575477,1,149.76,149.76
21340,11/9/2021 16:14,,Templation Soft Cat Treats,23084,575477,4,99.12,24.78
21341,11/9/2021 16:33,15916.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575482,1,25.5,25.5
21342,11/9/2021 16:33,15916.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575482,1,76.5,76.5
21343,11/9/2021 16:33,15916.0,Templation Soft Cat Treats,23084,575482,1,12.48,12.48
21344,11/9/2021 16:43,16996.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575483,2,59.4,29.7
21345,11/9/2021 16:43,16996.0,Pet Odor Eliminator,84879,575483,6,60.84,10.14
21346,11/9/2021 17:02,16670.0,Purina Pro Plan Adult Sensitive Skin,23284,575484,1,49.5,49.5
21347,11/9/2021 17:02,16670.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575484,1,76.5,76.5
21348,11/9/2021 17:02,16670.0,Templation Soft Cat Treats,23084,575484,1,12.48,12.48
21349,11/9/2021 17:02,16670.0,UltraSound Dog Barking Deterrent,22720,575484,1,29.7,29.7
21350,11/9/2021 17:03,18274.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575485,1,76.5,76.5
21351,11/9/2021 17:03,18274.0,UltraSound Dog Barking Deterrent,22720,575485,1,29.7,29.7
21352,11/9/2021 17:07,14911.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575486,4,70.8,17.7
21353,11/9/2021 17:11,15450.0,Pet Odor Eliminator,84879,575487,2,20.28,10.14
21354,11/9/2021 17:44,15031.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575490,1,17.7,17.7
21355,11/9/2021 17:44,15031.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575490,17,73.44,4.32
21356,11/9/2021 17:47,15531.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575491,1,25.5,25.5
21357,11/9/2021 17:47,15531.0,Earth Rated Dog Poop Bags,85099B,575491,2,24.96,12.48
21358,11/9/2021 17:47,15531.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575491,1,17.7,17.7
21359,11/9/2021 17:47,15531.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575491,1,29.7,29.7
21360,11/9/2021 17:47,15531.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,575491,1,29.7,29.7
21361,11/9/2021 17:47,15531.0,Purina Pro Plan Adult Sensitive Skin,23284,575491,1,49.5,49.5
21362,11/9/2021 17:47,15531.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575491,1,76.5,76.5
21363,11/9/2021 17:47,15531.0,UltraSound Dog Barking Deterrent,22720,575491,1,29.7,29.7
21364,11/10/2021 8:06,18236.0,ProBiotic Supplements for Dogs,79321,575492,1,34.5,34.5
21365,11/10/2021 9:56,16003.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575499,2,35.4,17.7
21366,11/10/2021 9:56,16003.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,575499,2,59.4,29.7
21367,11/10/2021 9:59,16218.0,Pet Grooming Brush,20725,575501,4,39.6,9.9
21368,11/10/2021 9:59,16218.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575501,17,73.44,4.32
21369,11/10/2021 10:10,16700.0,Pet Hair Remover,23203,575502,2,24.96,12.48
21370,11/10/2021 10:10,16700.0,UltraSound Dog Barking Deterrent,22720,575502,1,29.7,29.7
21371,11/10/2021 10:29,14895.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575504,2,59.4,29.7
21372,11/10/2021 10:29,14895.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,575504,1,29.7,29.7
21373,11/10/2021 10:29,14895.0,Rechargeable Pet Nail Grinder,22960,575504,1,25.5,25.5
21374,11/10/2021 10:29,14895.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575504,1,76.5,76.5
21375,11/10/2021 10:29,14895.0,UltraSound Dog Barking Deterrent,22720,575504,1,29.7,29.7
21376,11/10/2021 10:32,17101.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575509,8,40.8,5.1
21377,11/10/2021 10:32,17197.0,Templation Soft Cat Treats,23084,575507,2,24.96,12.48
21378,11/10/2021 10:36,14121.0,Earth Rated Dog Poop Bags,85099B,575512,2,24.96,12.48
21379,11/10/2021 10:36,14121.0,Templation Soft Cat Treats,23084,575512,2,24.96,12.48
21380,11/10/2021 10:40,12541.0,Purina Pro Plan Adult Sensitive Skin,23284,575514,1,49.5,49.5
21381,11/10/2021 10:40,12541.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575514,4,20.4,5.1
21382,11/10/2021 10:41,17315.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575515,3,197.1,65.7
21383,11/10/2021 10:45,17340.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575516,2,51.0,25.5
21384,11/10/2021 10:45,17340.0,NexGard Chew for Dogs,82484,575516,2,81.0,40.5
21385,11/10/2021 10:45,17340.0,Purina Pro Plan Adult Sensitive Skin,23284,575516,2,84.96,42.48
21386,11/10/2021 10:45,17340.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575516,1,76.5,76.5
21387,11/10/2021 10:45,17340.0,Templation Soft Cat Treats,23084,575516,2,24.96,12.48
21388,11/10/2021 10:49,14562.0,Earth Rated Dog Poop Bags,85099B,575517,1,12.48,12.48
21389,11/10/2021 10:49,14562.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575517,1,29.7,29.7
21390,11/10/2021 10:49,14562.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,575517,1,29.7,29.7
21391,11/10/2021 10:49,14562.0,Purina Pro Plan Adult Sensitive Skin,23284,575517,1,49.5,49.5
21392,11/10/2021 10:49,14562.0,UltraSound Dog Barking Deterrent,22720,575517,1,29.7,29.7
21393,11/10/2021 10:53,12682.0,Templation Soft Cat Treats,23084,575519,8,85.92,10.74
21394,11/10/2021 10:56,17537.0,Templation Soft Cat Treats,23084,575520,1,12.48,12.48
21395,11/10/2021 11:06,13983.0,Templation Soft Cat Treats,23084,575525,12,128.88,10.74
21396,11/10/2021 11:12,12544.0,Rechargeable Pet Nail Grinder,22960,,0,0.0,25.5
21397,11/10/2021 11:49,13081.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575579,17,73.44,4.32
21398,11/10/2021 11:55,12682.0,Earth Rated Dog Poop Bags,85099B,575584,2,24.96,12.48
21399,11/10/2021 11:55,12682.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575584,1,17.7,17.7
21400,11/10/2021 11:55,12682.0,Pet Hair Remover,23203,575584,2,24.96,12.48
21401,11/10/2021 11:55,14456.0,Dog and Puppy Pads,85123A,575583,1,17.7,17.7
21402,11/10/2021 11:55,14456.0,Earth Rated Dog Poop Bags,85099B,575583,1,12.48,12.48
21403,11/10/2021 11:55,14456.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575583,1,29.7,29.7
21404,11/10/2021 11:55,14456.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575583,1,12.48,12.48
21405,11/10/2021 11:55,14456.0,Pet Hair Remover,23203,575583,1,12.48,12.48
21406,11/10/2021 11:55,14456.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575583,1,5.1,5.1
21407,11/10/2021 11:55,16986.0,Earth Rated Dog Poop Bags,85099B,575582,167,1793.58,10.74
21408,11/10/2021 12:05,14262.0,Templation Soft Cat Treats,23084,575589,2,24.96,12.48
21409,11/10/2021 12:08,15785.0,Sheba Perfect Portions Pat Wet Cat Food,22197,,-1,-4.32,4.32
21410,11/10/2021 12:09,17791.0,Pet Grooming Brush,20725,575591,1,9.9,9.9
21411,11/10/2021 12:13,15452.0,Dog and Puppy Pads,85123A,575595,1,17.7,17.7
21412,11/10/2021 12:16,,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,575601,1,29.7,29.7
21413,11/10/2021 12:27,17059.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575602,1,25.5,25.5
21414,11/10/2021 12:27,17059.0,Dog and Puppy Pads,85123A,575602,1,17.7,17.7
21415,11/10/2021 12:27,17059.0,Earth Rated Dog Poop Bags,85099B,575602,1,12.48,12.48
21416,11/10/2021 12:27,17059.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575602,1,17.7,17.7
21417,11/10/2021 12:27,17059.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575602,1,29.7,29.7
21418,11/10/2021 12:27,17059.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575602,1,12.48,12.48
21419,11/10/2021 12:27,17059.0,Pet Grooming Brush,20725,575602,1,9.9,9.9
21420,11/10/2021 12:27,17059.0,Pet Hair Remover,23203,575602,1,12.48,12.48
21421,11/10/2021 12:27,17059.0,Pet Odor Eliminator,84879,575602,2,20.28,10.14
21422,11/10/2021 12:27,17059.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,575602,1,29.7,29.7
21423,11/10/2021 12:29,18125.0,Dog and Puppy Pads,85123A,575603,1,17.7,17.7
21424,11/10/2021 12:29,18125.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575603,4,20.4,5.1
21425,11/10/2021 12:37,14096.0,Dog and Puppy Pads,85123A,575607,1,34.74,34.74
21426,11/10/2021 12:37,14096.0,Earth Rated Dog Poop Bags,85099B,575607,1,24.78,24.78
21427,11/10/2021 12:37,14096.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575607,3,104.22,34.74
21428,11/10/2021 12:37,14096.0,Pet Grooming Brush,20725,575607,1,24.78,24.78
21429,11/10/2021 12:37,14096.0,ProBiotic Supplements for Dogs,79321,575607,1,74.76,74.76
21430,11/10/2021 12:37,14096.0,Purina Pro Plan Adult Sensitive Skin,23284,575607,1,99.78,99.78
21431,11/10/2021 12:37,14096.0,Rechargeable Pet Nail Grinder,22960,575607,1,49.74,49.74
21432,11/10/2021 12:37,14096.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575607,1,9.78,9.78
21433,11/10/2021 12:37,14096.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575607,1,149.76,149.76
21434,11/10/2021 12:37,14096.0,Templation Soft Cat Treats,23084,575607,6,148.68,24.78
21435,11/10/2021 12:40,17243.0,Dog and Puppy Pads,85123A,575609,2,35.4,17.7
21436,11/10/2021 12:40,17243.0,Pet Odor Eliminator,84879,575609,7,70.98,10.14
21437,11/10/2021 12:45,16628.0,Pet Grooming Brush,20725,575610,2,19.8,9.9
21438,11/10/2021 12:59,14712.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575619,4,90.0,22.5
21439,11/10/2021 13:01,17573.0,Pet Odor Eliminator,84879,575620,2,20.28,10.14
21440,11/10/2021 13:21,17651.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
21441,11/10/2021 13:34,12599.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575629,1,17.7,17.7
21442,11/10/2021 13:41,15184.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575631,1,25.5,25.5
21443,11/10/2021 13:41,15184.0,Dog and Puppy Pads,85123A,575631,1,17.7,17.7
21444,11/10/2021 13:44,13266.0,UltraSound Dog Barking Deterrent,22720,575634,1,29.7,29.7
21445,11/10/2021 13:46,16904.0,Canned Cat Food,21137,575637,1,22.5,22.5
21446,11/10/2021 14:07,14466.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575642,2,153.0,76.5
21447,11/10/2021 14:09,13267.0,Templation Soft Cat Treats,23084,575643,2,24.96,12.48
21448,11/10/2021 14:16,16440.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575647,1,25.5,25.5
21449,11/10/2021 14:16,16440.0,Dog and Puppy Pads,85123A,575647,1,17.7,17.7
21450,11/10/2021 14:16,16440.0,Earth Rated Dog Poop Bags,85099B,575647,1,12.48,12.48
21451,11/10/2021 14:16,16440.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575647,2,35.4,17.7
21452,11/10/2021 14:16,16440.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575647,4,20.4,5.1
21453,11/10/2021 14:16,16440.0,UltraSound Dog Barking Deterrent,22720,575647,1,29.7,29.7
21454,11/10/2021 14:23,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575649,1,25.5,25.5
21455,11/10/2021 14:23,,UltraSound Dog Barking Deterrent,22720,575649,1,29.7,29.7
21456,11/10/2021 14:28,15238.0,UltraSound Dog Barking Deterrent,22720,575654,1,29.7,29.7
21457,11/10/2021 14:29,13319.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575656,4,70.8,17.7
21458,11/10/2021 14:29,13319.0,Pet Odor Eliminator,84879,575656,7,70.98,10.14
21459,11/10/2021 14:29,13319.0,ProBiotic Supplements for Dogs,79321,575656,1,34.5,34.5
21460,11/10/2021 14:29,13319.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,575656,2,59.4,29.7
21461,11/10/2021 14:29,13319.0,Rechargeable Pet Nail Grinder,22960,575656,2,45.0,22.5
21462,11/10/2021 14:29,13319.0,Templation Soft Cat Treats,23084,575656,8,85.92,10.74
21463,11/10/2021 14:30,13319.0,Templation Soft Cat Treats,23084,575657,3,37.44,12.48
21464,11/10/2021 14:31,13319.0,Templation Soft Cat Treats,23084,575658,2,24.96,12.48
21465,11/10/2021 14:35,13576.0,Canned Cat Food,21137,575659,12,244.08,20.34
21466,11/10/2021 14:38,15297.0,Pet Odor Eliminator,84879,575660,3,30.42,10.14
21467,11/10/2021 14:48,13767.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,,0,0.0,76.5
21468,11/10/2021 14:53,12952.0,UltraSound Dog Barking Deterrent,22720,,0,0.0,29.7
21469,11/10/2021 14:59,18283.0,Earth Rated Dog Poop Bags,85099B,575668,1,12.48,12.48
21470,11/10/2021 14:59,18283.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575668,1,17.7,17.7
21471,11/10/2021 14:59,18283.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575668,1,12.48,12.48
21472,11/10/2021 14:59,18283.0,Pet Grooming Brush,20725,575668,1,9.9,9.9
21473,11/10/2021 14:59,18283.0,Pet Hair Remover,23203,575668,1,12.48,12.48
21474,11/10/2021 15:03,12670.0,Templation Soft Cat Treats,23084,575671,8,85.92,10.74
21475,11/10/2021 15:23,13148.0,Dog and Puppy Pads,85123A,575680,1,17.7,17.7
21476,11/10/2021 15:23,13148.0,NexGard Chew for Dogs,82484,575680,1,47.7,47.7
21477,11/10/2021 15:23,13148.0,Pet Odor Eliminator,84879,575680,3,30.42,10.14
21478,11/10/2021 15:23,16169.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575678,2,35.4,17.7
21479,11/10/2021 15:32,16903.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575681,1,12.48,12.48
21480,11/10/2021 15:32,16903.0,Sheba Perfect Portions Pat Wet Cat Food,22197,575681,2,10.2,5.1
21481,11/10/2021 15:37,12826.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575682,1,17.7,17.7
21482,11/10/2021 15:37,12826.0,Pet Hair Remover,23203,575682,2,24.96,12.48
21483,11/10/2021 15:51,17389.0,Canned Cat Food,21137,575683,8,162.72,20.34
21484,11/10/2021 15:51,17389.0,Earth Rated Dog Poop Bags,85099B,575683,5,62.4,12.48
21485,11/10/2021 15:51,17389.0,Rechargeable Pet Nail Grinder,22960,575683,6,135.0,22.5
21486,11/10/2021 15:57,15694.0,Canned Cat Food,21137,575685,8,162.72,20.34
21487,11/10/2021 15:57,15694.0,Templation Soft Cat Treats,23084,575685,4,42.96,10.74
21488,11/10/2021 15:59,17716.0,Earth Rated Dog Poop Bags,85099B,575686,2,24.96,12.48
21489,11/10/2021 15:59,17716.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575686,2,35.4,17.7
21490,11/10/2021 15:59,17716.0,Pet Grooming Brush,20725,575686,2,19.8,9.9
21491,11/10/2021 15:59,17716.0,Pet Hair Remover,23203,575686,4,49.92,12.48
21492,11/10/2021 16:03,16126.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575687,4,118.8,29.7
21493,11/10/2021 16:03,16126.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,575687,4,118.8,29.7
21494,11/10/2021 16:16,14829.0,ProBiotic Supplements for Dogs,79321,575689,1,34.5,34.5
21495,11/10/2021 16:20,14189.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575690,1,17.7,17.7
21496,11/10/2021 16:21,14180.0,NexGard Chew for Dogs,82484,575691,1,47.7,47.7
21497,11/10/2021 16:27,12508.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575692,1,17.7,17.7
21498,11/10/2021 16:36,16979.0,Purina Pro Plan Adult Sensitive Skin,23284,575693,2,84.96,42.48
21499,11/10/2021 16:38,12748.0,Templation Soft Cat Treats,23084,575694,1,12.48,12.48
21500,11/10/2021 16:51,16094.0,Pet Odor Eliminator,84879,575698,2,20.28,10.14
21501,11/10/2021 16:51,16094.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575698,1,76.5,76.5
21502,11/10/2021 16:58,15111.0,Purina Pro Plan Adult Sensitive Skin,23284,575700,1,49.5,49.5
21503,11/10/2021 16:59,13396.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575701,4,70.8,17.7
21504,11/10/2021 16:59,13396.0,Pet Odor Eliminator,84879,575701,6,60.84,10.14
21505,11/10/2021 16:59,13396.0,ProBiotic Supplements for Dogs,79321,575701,4,118.8,29.7
21506,11/10/2021 16:59,13396.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575701,1,76.5,76.5
21507,11/10/2021 16:59,13767.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575703,2,51.0,25.5
21508,11/10/2021 17:06,15159.0,Pet Grooming Brush,20725,575705,4,39.6,9.9
21509,11/10/2021 17:06,15159.0,Pet Odor Eliminator,84879,575705,3,30.42,10.14
21510,11/10/2021 17:13,14713.0,Earth Rated Dog Poop Bags,85099B,575706,1,12.48,12.48
21511,11/10/2021 17:13,14713.0,Pet Grooming Brush,20725,575706,1,9.9,9.9
21512,11/10/2021 17:13,14713.0,Pet Odor Eliminator,84879,575706,2,20.28,10.14
21513,11/10/2021 17:16,12538.0,Rechargeable Pet Nail Grinder,22960,575707,1,25.5,25.5
21514,11/10/2021 17:16,12538.0,UltraSound Dog Barking Deterrent,22720,575707,1,29.7,29.7
21515,11/10/2021 17:17,13460.0,Templation Soft Cat Treats,23084,575708,1,12.48,12.48
21516,11/10/2021 18:20,,Dog and Puppy Pads,85123A,575722,-42,0.0,0.0
21517,11/10/2021 18:33,14748.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575723,2,24.96,12.48
21518,11/10/2021 18:37,14608.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575724,8,180.0,22.5
21519,11/10/2021 18:46,13098.0,Dog and Puppy Pads,85123A,575725,6,91.8,15.3
21520,11/10/2021 18:46,13098.0,Pet Grooming Brush,20725,575725,4,39.6,9.9
21521,11/10/2021 18:46,13098.0,Pet Hair Remover,23203,575725,17,182.58,10.74
21522,11/10/2021 18:46,13098.0,ProBiotic Supplements for Dogs,79321,575725,12,356.4,29.7
21523,11/10/2021 19:12,16791.0,Dog and Puppy Pads,85123A,575726,1,17.7,17.7
21524,11/10/2021 19:12,16791.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575726,1,17.7,17.7
21525,11/10/2021 19:12,16791.0,Pet Grooming Brush,20725,575726,1,9.9,9.9
21526,11/10/2021 19:12,16791.0,Pet Odor Eliminator,84879,575726,2,20.28,10.14
21527,11/10/2021 19:12,16791.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575726,1,76.5,76.5
21528,11/10/2021 19:12,16791.0,Templation Soft Cat Treats,23084,575726,1,12.48,12.48
21529,11/10/2021 19:53,14765.0,UltraSound Dog Barking Deterrent,22720,575730,1,29.7,29.7
21530,11/11/2021 8:19,12712.0,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575732,1,25.5,25.5
21531,11/11/2021 8:39,12384.0,Templation Soft Cat Treats,23084,575734,1,12.48,12.48
21532,11/11/2021 8:46,14156.0,Dog and Puppy Pads,85123A,575735,1,17.7,17.7
21533,11/11/2021 9:05,,Canned Cat Food,21137,575739,1,44.76,44.76
21534,11/11/2021 9:05,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575739,1,49.74,49.74
21535,11/11/2021 9:05,,Dog and Puppy Pads,85123A,575739,1,34.74,34.74
21536,11/11/2021 9:05,,Earth Rated Dog Poop Bags,85099B,575739,1,24.78,24.78
21537,11/11/2021 9:05,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575739,1,34.74,34.74
21538,11/11/2021 9:05,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575739,1,24.78,24.78
21539,11/11/2021 9:05,,Pet Grooming Brush,20725,575739,1,24.78,24.78
