transaction_date,customer_id,sale_product_description,stock_code,invoice_no,quantity,sale,unit_price
2021-11-11 12:13:00,14662,UltraSound Dog Barking Deterrent,22720,575851,1,29.7,29.7
2021-11-11 12:17:00,17238,Templation Soft Cat Treats,23084,575852,1,12.48,12.48
2021-11-11 12:20:00,14125,Pet Odor Eliminator,84879,575854,2,20.28,10.14
2021-11-11 12:20:00,14125,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575854,1,76.5,76.5
2021-11-11 12:20:00,14125,Templation Soft Cat Treats,23084,575854,1,12.48,12.48
2021-11-11 12:24:00,14527,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575855,1,25.5,25.5
2021-11-11 12:28:00,16386,Earth Rated Dog Poop Bags,85099,575856,1,12.48,12.48
2021-11-11 12:28:00,16386,Pet Hair Remover,23203,575856,1,12.48,12.48
2021-11-11 12:28:00,16386,Pet Odor Eliminator,84879,575856,1,10.14,10.14
2021-11-11 12:28:00,16386,Sheba Perfect Portions Pat Wet Cat Food,22197,575856,1,5.1,5.1
2021-11-11 12:28:00,16386,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575856,1,76.5,76.5
2021-11-11 12:41:00,16107,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575866,2,59.4,29.7
2021-11-11 12:41:00,16107,ProBiotic Supplements for Dogs,79321,575866,8,237.6,29.7
2021-11-11 12:41:00,16107,Templation Soft Cat Treats,23084,575866,16,171.84,10.74
2021-11-11 12:44:00,12985,Templation Soft Cat Treats,23084,575868,4,42.96,10.74
2021-11-11 12:44:00,15034,Dog and Puppy Pads,85123,575867,1,17.7,17.7
2021-11-11 12:44:00,15034,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575867,1,17.7,17.7
2021-11-11 12:44:00,15034,Sheba Perfect Portions Pat Wet Cat Food,22197,575867,8,40.8,5.1
2021-11-11 12:52:00,14911,Earth Rated Dog Poop Bags,85099,575871,2,24.96,12.48
2021-11-11 12:52:00,14911,Sheba Perfect Portions Pat Wet Cat Food,22197,575871,4,20.4,5.1
2021-11-11 12:53:00,17677,Pet Hair Remover,23203,575873,17,182.58,10.74
2021-11-11 12:53:00,17677,Templation Soft Cat Treats,23084,575873,16,171.84,10.74
2021-11-11 13:06:00,-1,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575875,1,49.74,49.74
2021-11-11 13:06:00,-1,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575875,2,69.48,34.74
2021-11-11 13:06:00,-1,Pet Grooming Brush,20725,575875,1,24.78,24.78
2021-11-11 13:06:00,-1,ProBiotic Supplements for Dogs,79321,575875,1,74.76,74.76
2021-11-11 13:06:00,-1,Purina Pro Plan Adult Sensitive Skin,23284,575875,1,94.74,94.74
2021-11-11 13:06:00,-1,Rechargeable Pet Nail Grinder,22960,575875,1,49.74,49.74
2021-11-11 13:06:00,-1,Templation Soft Cat Treats,23084,575875,4,99.12,24.78
2021-11-11 13:06:00,-1,UltraSound Dog Barking Deterrent,22720,575875,1,64.74,64.74
2021-11-11 13:25:00,14907,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575877,2,51.0,25.5
2021-11-11 13:46:00,12685,Pet Hair Remover,23203,575884,2,24.96,12.48
2021-11-11 13:46:00,12685,Templation Soft Cat Treats,23084,575884,1,12.48,12.48
2021-11-13 12:05:00,14044,Dog and Puppy Pads,85123,575955,1,17.7,17.7
2021-11-11 13:57:00,12517,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575886,1,25.5,25.5
2021-11-11 13:57:00,12517,Purina Pro Plan Adult Sensitive Skin,23284,575886,1,49.5,49.5
2021-11-11 13:57:00,12517,Templation Soft Cat Treats,23084,575886,2,24.96,12.48
2021-11-11 14:03:00,17243,Purina Pro Plan Adult Sensitive Skin,23284,575887,1,49.5,49.5
2021-11-11 14:09:00,16433,Templation Soft Cat Treats,23084,575889,1,12.48,12.48
2021-11-11 14:12:00,15692,Dog and Puppy Pads,85123,575891,1,17.7,17.7
2021-11-11 14:12:00,15692,Templation Soft Cat Treats,23084,575891,1,12.48,12.48
2021-11-11 14:22:00,16332,Templation Soft Cat Treats,23084,575892,1,12.48,12.48
2021-11-11 14:23:00,17088,Earth Rated Dog Poop Bags,85099,575893,2,24.96,12.48
2021-11-11 14:23:00,17088,Pet Hair Remover,23203,575893,2,24.96,12.48
2021-11-11 14:23:00,17088,UltraSound Dog Barking Deterrent,22720,575893,1,29.7,29.7
2021-11-11 14:50:00,17052,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575895,1,29.7,29.7
2021-11-11 14:50:00,17052,Templation Soft Cat Treats,23084,575895,1,12.48,12.48
2021-11-11 15:08:00,16368,Pet Odor Eliminator,84879,575898,3,30.42,10.14
2021-11-11 15:14:00,-1,Templation Soft Cat Treats,23084,575900,1,12.48,12.48
2021-11-11 15:28:00,18014,Templation Soft Cat Treats,23084,575904,2,24.96,12.48
2021-11-11 15:50:00,-1,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575906,1,17.7,17.7
2021-11-11 16:31:00,17071,Templation Soft Cat Treats,23084,575914,2,24.96,12.48
2021-11-11 16:33:00,15903,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575915,8,180.0,22.5
2021-11-11 16:57:00,13895,Pet Odor Eliminator,84879,575917,2,20.28,10.14
2021-11-11 16:57:00,13895,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575917,1,76.5,76.5
2021-11-11 16:58:00,17191,Dog and Puppy Pads,85123,575918,1,17.7,17.7
2021-11-11 16:58:00,17191,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575918,1,76.5,76.5
2021-11-11 17:00:00,15311,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575919,17,182.58,10.74
2021-11-11 17:01:00,15473,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575920,20,306.0,15.3
2021-11-11 17:10:00,15681,Templation Soft Cat Treats,23084,575922,2,24.96,12.48
2021-11-11 17:11:00,17069,Pet Grooming Brush,20725,575923,2,19.8,9.9
2021-11-11 17:11:00,17069,Pet Hair Remover,23203,575923,2,24.96,12.48
2021-11-11 17:23:00,13310,Dog and Puppy Pads,85123,575929,1,17.7,17.7
2021-11-11 17:23:00,13310,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575929,1,29.7,29.7
2021-11-11 17:23:00,13310,Pet Odor Eliminator,84879,575929,2,20.28,10.14
2021-11-11 17:23:00,13310,Templation Soft Cat Treats,23084,575929,1,12.48,12.48
2021-11-11 17:58:00,-1,Earth Rated Dog Poop Bags,85099,575930,1,24.78,24.78
2021-11-11 17:58:00,-1,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575930,1,34.74,34.74
2021-11-11 17:58:00,-1,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,575930,1,64.74,64.74
2021-11-11 17:58:00,-1,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575930,1,24.78,24.78
2021-11-11 17:58:00,-1,Pet Hair Remover,23203,575930,1,24.78,24.78
2021-11-11 17:58:00,-1,Purina Pro Plan Adult Sensitive Skin,23284,575930,1,94.74,94.74
2021-11-11 17:58:00,-1,Templation Soft Cat Treats,23084,575930,6,148.68,24.78
2021-11-11 17:58:00,-1,UltraSound Dog Barking Deterrent,22720,575930,1,64.74,64.74
2021-11-13 10:35:00,16560,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575931,1,76.5,76.5
2021-11-13 10:35:00,16923,Dog and Puppy Pads,85123,575932,1,17.7,17.7
2021-11-13 10:35:00,16923,Pet Grooming Brush,20725,575932,2,19.8,9.9
2021-11-13 10:35:00,16923,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575932,1,76.5,76.5
2021-11-13 10:41:00,14911,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575933,20,306.0,15.3
2021-11-13 11:30:00,17790,Dog and Puppy Pads,85123,575938,1,17.7,17.7
2021-11-13 11:37:00,13004,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575939,2,24.96,12.48
2021-11-13 11:39:00,16438,Dog and Puppy Pads,85123,575941,1,17.7,17.7
2021-11-13 11:44:00,15599,UltraSound Dog Barking Deterrent,22720,575942,1,29.7,29.7
2021-11-13 11:44:00,17920,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575943,1,17.7,17.7
2021-11-13 11:46:00,16571,UltraSound Dog Barking Deterrent,22720,575944,1,29.7,29.7
2021-11-13 11:50:00,-1,Canned Cat Food,21137,575947,1,44.76,44.76
2021-11-13 11:50:00,-1,Dog and Puppy Pads,85123,575947,1,39.78,39.78
2021-11-13 11:50:00,-1,Earth Rated Dog Poop Bags,85099,575947,2,49.56,24.78
2021-11-13 11:50:00,-1,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575947,1,39.78,39.78
2021-11-13 11:50:00,-1,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575947,2,49.56,24.78
2021-11-13 11:50:00,-1,NexGard Chew for Dogs,82484,575947,1,99.78,99.78
2021-11-13 11:50:00,-1,Purina Pro Plan Adult Sensitive Skin,23284,575947,1,94.74,94.74
2021-11-13 11:50:00,-1,Rechargeable Pet Nail Grinder,22960,575947,1,49.74,49.74
2021-11-13 11:50:00,-1,Templation Soft Cat Treats,23084,575947,1,29.76,29.76
2021-11-13 11:50:00,-1,UltraSound Dog Barking Deterrent,22720,575947,1,64.74,64.74
2021-11-13 11:55:00,16015,Pet Grooming Brush,20725,575952,1,9.9,9.9
2021-11-13 12:17:00,14487,Pet Hair Remover,23203,575956,1,12.48,12.48
2021-11-13 12:27:00,14547,Dog and Puppy Pads,85123,575959,1,17.7,17.7
2021-11-13 12:27:00,14547,Earth Rated Dog Poop Bags,85099,575959,2,24.96,12.48
2021-11-13 12:27:00,14547,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,575959,1,12.48,12.48
2021-11-13 12:27:00,14547,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575959,1,76.5,76.5
2021-11-13 12:28:00,15429,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575960,1,17.7,17.7
2021-11-13 12:28:00,15429,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,575960,1,29.7,29.7
2021-11-13 12:29:00,16794,UltraSound Dog Barking Deterrent,22720,575961,1,29.7,29.7
2021-11-13 12:38:00,13984,Templation Soft Cat Treats,23084,575966,1,12.48,12.48
2021-11-13 12:47:00,13571,Earth Rated Dog Poop Bags,85099,575969,1,12.48,12.48
2021-11-13 12:47:00,13571,Pet Hair Remover,23203,575969,1,12.48,12.48
2021-11-13 12:47:00,13571,Sheba Perfect Portions Pat Wet Cat Food,22197,575969,4,20.4,5.1
2021-11-13 13:01:00,14499,Dog and Puppy Pads,85123,575972,1,17.7,17.7
2021-11-13 13:01:00,14499,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575972,1,17.7,17.7
2021-11-13 13:01:00,14499,Rechargeable Pet Nail Grinder,22960,575972,1,25.5,25.5
2021-11-13 13:03:00,-1,Pet Odor Eliminator,84879,575973,2,20.28,10.14
2021-11-13 13:18:00,13536,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,575975,1,25.5,25.5
2021-11-13 13:18:00,13536,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575975,1,17.7,17.7
2021-11-13 13:18:00,13536,Pet Hair Remover,23203,575975,2,24.96,12.48
2021-11-13 13:18:00,13536,Purina Pro Plan Adult Sensitive Skin,23284,575975,1,49.5,49.5
2021-11-13 13:26:00,15271,Dog and Puppy Pads,85123,575976,1,17.7,17.7
2021-11-13 13:27:00,17287,Pet Odor Eliminator,84879,575977,1,10.14,10.14
2021-11-13 13:27:00,17287,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,575977,1,76.5,76.5
2021-11-13 13:45:00,13379,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575983,1,17.7,17.7
2021-11-13 13:45:00,13379,Purina Pro Plan Adult Sensitive Skin,23284,575983,1,49.5,49.5
2021-11-13 13:50:00,17068,Pet Hair Remover,23203,575984,2,24.96,12.48
2021-11-13 14:09:00,17841,Earth Rated Dog Poop Bags,85099,575985,2,24.96,12.48
2021-11-13 14:20:00,14698,Templation Soft Cat Treats,23084,575989,1,12.48,12.48
2021-11-13 14:29:00,17218,Templation Soft Cat Treats,23084,576014,1,12.48,12.48
2021-11-13 14:34:00,13232,Earth Rated Dog Poop Bags,85099,576025,1,12.48,12.48
2021-11-13 14:42:00,15022,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,576045,1,25.5,25.5
2021-11-13 14:45:00,14911,Rechargeable Pet Nail Grinder,22960,576051,4,90.0,22.5
2021-11-13 14:45:00,14911,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,576051,1,76.5,76.5
2021-11-13 14:45:00,14911,UltraSound Dog Barking Deterrent,22720,576051,2,59.4,29.7
2021-11-13 14:53:00,16726,Dog and Puppy Pads,85123,576053,1,17.7,17.7
2021-11-13 14:53:00,16726,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576053,1,17.7,17.7
2021-11-13 14:53:00,16726,ProBiotic Supplements for Dogs,79321,576053,1,34.5,34.5
2021-11-13 15:04:00,17720,Pet Odor Eliminator,84879,576056,3,30.42,10.14
2021-11-13 15:05:00,15861,Pet Grooming Brush,20725,576057,1,9.9,9.9
2021-11-13 15:05:00,15861,Sheba Perfect Portions Pat Wet Cat Food,22197,576057,4,20.4,5.1
2021-11-13 15:19:00,15411,Earth Rated Dog Poop Bags,85099,576059,1,12.48,12.48
2021-11-13 15:19:00,15411,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,576059,1,29.7,29.7
2021-11-13 15:25:00,13681,Dog and Puppy Pads,85123,576060,1,17.7,17.7
2021-11-13 15:25:00,13681,Earth Rated Dog Poop Bags,85099,576060,1,12.48,12.48
2021-11-13 15:25:00,13681,Templation Soft Cat Treats,23084,576060,1,12.48,12.48
2021-11-13 15:30:00,12867,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,576062,1,29.7,29.7
2021-11-13 15:30:00,12867,Pet Grooming Brush,20725,576062,1,9.9,9.9
2021-11-13 15:30:00,12867,Pet Hair Remover,23203,576062,1,12.48,12.48
2021-11-13 15:30:00,12867,Pet Odor Eliminator,84879,576062,3,30.42,10.14
2021-11-13 15:30:00,12867,Rechargeable Pet Nail Grinder,22960,576062,1,25.5,25.5
2021-11-13 15:30:00,12867,Templation Soft Cat Treats,23084,576062,1,12.48,12.48
2021-11-13 15:37:00,15502,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,576063,1,25.5,25.5
2021-11-13 15:42:00,15005,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,576065,1,29.7,29.7
2021-11-13 15:42:00,15005,Pet Hair Remover,23203,576065,1,12.48,12.48
2021-11-13 15:42:00,15005,Purina Pro Plan Adult Sensitive Skin,23284,576065,1,49.5,49.5
2021-11-13 15:42:00,15005,Sheba Perfect Portions Pat Wet Cat Food,22197,576065,4,20.4,5.1
2021-11-13 15:42:00,15005,Templation Soft Cat Treats,23084,576065,1,12.48,12.48
2021-11-13 15:44:00,16898,ProBiotic Supplements for Dogs,79321,576066,1,34.5,34.5
2021-11-13 15:44:00,16898,Sheba Perfect Portions Pat Wet Cat Food,22197,576066,1,5.1,5.1
2021-11-13 15:44:00,16898,Templation Soft Cat Treats,23084,576066,1,12.48,12.48
2021-11-13 15:48:00,14227,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576067,2,35.4,17.7
2021-11-13 15:48:00,14227,Pet Hair Remover,23203,576067,4,49.92,12.48
2021-11-13 15:58:00,13451,Earth Rated Dog Poop Bags,85099,576070,1,12.48,12.48
2021-11-13 15:58:00,13451,Pet Hair Remover,23203,576070,1,12.48,12.48
2021-11-13 15:58:00,13451,Sheba Perfect Portions Pat Wet Cat Food,22197,576070,5,25.5,5.1
2021-11-13 15:58:00,13451,Templation Soft Cat Treats,23084,576070,1,12.48,12.48
2021-11-13 16:03:00,18069,Earth Rated Dog Poop Bags,85099,576071,1,12.48,12.48
2021-11-13 16:03:00,18069,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,576071,1,29.7,29.7
2021-11-13 16:03:00,18069,Pet Grooming Brush,20725,576071,1,9.9,9.9
2021-11-13 16:03:00,18069,Pet Hair Remover,23203,576071,1,12.48,12.48
2021-11-13 16:03:00,18069,Templation Soft Cat Treats,23084,576071,1,12.48,12.48
2021-11-13 16:14:00,13178,Templation Soft Cat Treats,23084,576074,8,85.92,10.74
2021-11-13 16:16:00,15861,Pet Grooming Brush,20725,576075,1,9.9,9.9
2021-11-13 16:16:00,15861,Sheba Perfect Portions Pat Wet Cat Food,22197,576075,4,20.4,5.1
2021-11-13 16:18:00,14382,Earth Rated Dog Poop Bags,85099,576076,1,12.48,12.48
2021-11-13 16:18:00,14382,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,576076,1,12.48,12.48
2021-11-13 16:18:00,14382,Pet Hair Remover,23203,576076,1,12.48,12.48
2021-11-13 16:18:00,14382,Rechargeable Pet Nail Grinder,22960,576076,1,25.5,25.5
2021-11-13 16:22:00,14432,Pet Odor Eliminator,84879,576078,2,20.28,10.14
2021-11-13 16:22:00,16720,Purina Pro Plan Adult Sensitive Skin,23284,576077,1,49.5,49.5
2021-11-13 16:22:00,16720,Templation Soft Cat Treats,23084,576077,1,12.48,12.48
2021-11-14 08:16:00,15203,Pet Grooming Brush,20725,576081,2,19.8,9.9
2021-11-14 08:16:00,15203,Pet Hair Remover,23203,576081,2,24.96,12.48
2021-11-14 08:22:00,12428,Earth Rated Dog Poop Bags,85099,576082,2,24.96,12.48
2021-11-14 08:22:00,12428,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,576082,2,24.96,12.48
2021-11-14 08:22:00,12428,Pet Hair Remover,23203,576082,4,49.92,12.48
2021-11-14 08:29:00,15365,Purina Pro Plan Adult Sensitive Skin,23284,576086,1,47.7,47.7
2021-11-14 08:31:00,12689,Earth Rated Dog Poop Bags,85099,576087,2,24.96,12.48
2021-11-14 08:31:00,12689,Pet Grooming Brush,20725,576087,2,19.8,9.9
2021-11-14 08:31:00,12689,Templation Soft Cat Treats,23084,576087,4,42.96,10.74
2021-11-14 08:41:00,17450,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,576088,15,414.0,27.6
2021-11-14 08:41:00,17450,Rechargeable Pet Nail Grinder,22960,576088,4,110.4,27.6
2021-11-14 08:56:00,17450,Dog and Puppy Pads,85123,576090,54,1036.8,19.2
2021-11-14 09:00:00,16779,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,576091,4,90.0,22.5
2021-11-14 09:00:00,16779,Sheba Perfect Portions Pat Wet Cat Food,22197,576091,4,20.4,5.1
2021-11-14 09:12:00,16401,Sheba Perfect Portions Pat Wet Cat Food,22197,576094,34,146.88,4.32
2021-11-14 09:20:00,13549,Earth Rated Dog Poop Bags,85099,576096,2,24.96,12.48
2021-11-14 09:20:00,13549,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,576096,1,76.5,76.5
2021-11-14 10:34:00,14902,Pet Hair Remover,23203,576112,2,24.96,12.48
2021-11-14 10:34:00,14902,Pet Odor Eliminator,84879,576112,3,30.42,10.14
2021-11-14 10:45:00,15482,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,576137,4,90.0,22.5
2021-11-14 10:45:00,15482,Pet Hair Remover,23203,576137,17,182.58,10.74
2021-11-14 10:45:00,15482,Sheba Perfect Portions Pat Wet Cat Food,22197,576137,17,73.44,4.32
2021-11-14 10:45:00,15482,Templation Soft Cat Treats,23084,576137,4,42.96,10.74
2021-11-14 10:47:00,14911,Dog and Puppy Pads,85123,576141,1,17.7,17.7
2021-11-14 10:47:00,14911,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,576141,1,29.7,29.7
2021-11-14 10:49:00,16303,Pet Grooming Brush,20725,576147,4,39.6,9.9
2021-11-14 11:00:00,15482,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,576172,4,90.0,22.5
2021-11-14 11:00:00,15482,Sheba Perfect Portions Pat Wet Cat Food,22197,576172,17,73.44,4.32
2021-11-14 11:04:00,16936,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576176,1,17.7,17.7
2021-11-14 11:04:00,16936,Pet Odor Eliminator,84879,576176,2,20.28,10.14
2021-11-14 11:04:00,16936,Sheba Perfect Portions Pat Wet Cat Food,22197,576176,2,10.2,5.1
2021-11-14 11:04:00,16936,Templation Soft Cat Treats,23084,576176,2,24.96,12.48
2021-11-14 11:09:00,13694,Earth Rated Dog Poop Bags,85099,576179,34,357.0,10.5
2021-11-14 11:09:00,13694,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,576179,17,178.5,10.5
2021-11-14 11:09:00,13694,Pet Hair Remover,23203,576179,17,178.5,10.5
2021-11-14 11:19:00,15572,Canned Cat Food,21137,576181,2,45.0,22.5
2021-11-14 11:19:00,15572,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576181,2,35.4,17.7
2021-11-14 11:21:00,12938,Dog and Puppy Pads,85123,576182,1,17.7,17.7
2021-11-14 11:21:00,12938,Pet Odor Eliminator,84879,576182,2,20.28,10.14
2021-11-14 11:33:00,14684,Pet Grooming Brush,20725,576189,1,9.9,9.9
2021-11-14 11:46:00,15039,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576190,1,17.7,17.7
2021-11-14 11:46:00,15039,Sheba Perfect Portions Pat Wet Cat Food,22197,576190,2,10.2,5.1
2021-11-14 11:54:00,17377,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,576191,1,29.7,29.7
2021-11-14 11:54:00,17377,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,576191,1,29.7,29.7
2021-11-14 12:14:00,15572,Templation Soft Cat Treats,23084,576200,1,12.48,12.48
2021-11-14 12:22:00,13767,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,576202,4,90.0,22.5
2021-11-14 12:45:00,18082,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,576212,1,29.7,29.7
2021-11-14 12:45:00,18082,Purina Pro Plan Adult Sensitive Skin,23284,576212,1,49.5,49.5
2021-11-14 12:45:00,18082,Sheba Perfect Portions Pat Wet Cat Food,22197,576212,1,5.1,5.1
2021-11-14 12:45:00,18082,Templation Soft Cat Treats,23084,576212,2,24.96,12.48
2021-11-14 12:49:00,15863,Templation Soft Cat Treats,23084,576214,1,12.48,12.48
2021-11-14 12:55:00,17652,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576215,2,35.4,17.7
2021-11-14 12:55:00,17652,Pet Hair Remover,23203,576215,2,24.96,12.48
2021-11-14 12:55:00,17652,Sheba Perfect Portions Pat Wet Cat Food,22197,576215,4,20.4,5.1
2021-11-14 12:56:00,17081,Pet Odor Eliminator,84879,576217,1,10.14,10.14
2021-11-14 12:56:00,17081,Templation Soft Cat Treats,23084,576217,1,12.48,12.48
2021-11-14 12:58:00,15838,Earth Rated Dog Poop Bags,85099,576219,67,719.58,10.74
2021-11-14 13:01:00,15838,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,576221,17,182.58,10.74
2021-11-14 13:02:00,12490,Templation Soft Cat Treats,23084,576222,4,42.96,10.74
2021-11-14 13:12:00,15033,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576228,1,17.7,17.7
2021-11-14 13:12:00,15033,Templation Soft Cat Treats,23084,576228,1,12.48,12.48
2021-11-14 13:31:00,13755,Templation Soft Cat Treats,23084,576236,1,12.48,12.48
2021-11-14 13:40:00,12553,Pet Grooming Brush,20725,576245,2,19.8,9.9
2021-11-14 13:40:00,12553,Templation Soft Cat Treats,23084,576245,3,37.44,12.48
2021-11-14 13:42:00,17566,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576246,1,17.7,17.7
2021-11-14 13:42:00,17566,Sheba Perfect Portions Pat Wet Cat Food,22197,576246,2,10.2,5.1
2021-11-14 13:42:00,17566,Templation Soft Cat Treats,23084,576246,1,12.48,12.48
2021-11-14 13:47:00,17811,Purina Pro Plan Adult Sensitive Skin,23284,576249,1,49.5,49.5
2021-11-14 13:47:00,17811,Sheba Perfect Portions Pat Wet Cat Food,22197,576249,17,73.44,4.32
2021-11-14 13:55:00,14418,Sheba Perfect Portions Pat Wet Cat Food,22197,576252,2,10.2,5.1
2021-11-14 13:55:00,14418,Templation Soft Cat Treats,23084,576252,2,24.96,12.48
2021-11-14 13:57:00,15125,Pet Hair Remover,23203,576253,17,182.58,10.74
2021-11-14 14:09:00,15953,Pet Odor Eliminator,84879,576256,2,20.28,10.14
2021-11-14 14:09:00,15993,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,576255,1,25.5,25.5
2021-11-14 14:09:00,15993,Pet Odor Eliminator,84879,576255,2,20.28,10.14
2021-11-14 14:09:00,15993,Sheba Perfect Portions Pat Wet Cat Food,22197,576255,2,10.2,5.1
2021-11-14 14:09:00,15993,Templation Soft Cat Treats,23084,576255,1,12.48,12.48
2021-11-14 14:23:00,12762,ProBiotic Supplements for Dogs,79321,576269,1,34.5,34.5
2021-11-14 14:23:00,12762,Templation Soft Cat Treats,23084,576269,2,24.96,12.48
2021-11-14 14:24:00,17793,Dog and Puppy Pads,85123,576274,1,17.7,17.7
2021-11-14 14:24:00,17793,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,576274,1,76.5,76.5
2021-11-14 14:39:00,15058,Pet Hair Remover,23203,576300,1,12.48,12.48
2021-11-14 14:39:00,15058,Templation Soft Cat Treats,23084,576300,1,12.48,12.48
2021-11-14 14:40:00,14667,Canned Cat Food,21137,576301,1,22.5,22.5
2021-11-14 14:40:00,14667,Pet Odor Eliminator,84879,576301,2,20.28,10.14
2021-11-14 14:51:00,15532,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,576303,1,25.5,25.5
2021-11-14 14:57:00,15781,Pet Odor Eliminator,84879,576317,2,20.28,10.14
2021-11-14 14:59:00,14953,Purina Pro Plan Adult Sensitive Skin,23284,576321,1,49.5,49.5
2021-11-14 15:10:00,16161,Rechargeable Pet Nail Grinder,22960,576323,1,25.5,25.5
2021-11-14 15:19:00,13577,Earth Rated Dog Poop Bags,85099,576328,4,49.92,12.48
2021-11-14 15:22:00,-1,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,22114,576329,1,49.74,49.74
2021-11-14 15:22:00,-1,Dog and Puppy Pads,85123,576329,1,34.74,34.74
2021-11-14 15:22:00,-1,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576329,2,69.48,34.74
2021-11-14 15:22:00,-1,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,576329,1,24.78,24.78
2021-11-14 15:22:00,-1,Pet Hair Remover,23203,576329,1,24.78,24.78
2021-11-14 15:22:00,-1,Rechargeable Pet Nail Grinder,22960,576329,1,49.74,49.74
2021-11-14 15:22:00,-1,Sheba Perfect Portions Pat Wet Cat Food,22197,576329,4,39.12,9.78
