customer_id,order_city,order_postal,order_state,latitude,longitude
13750,Delray beach,33446-1025,FL,26.4615,-80.0728
13748,Deland,32724-7365,FL,29.0283,-81.3031
13747,Deland,32724-7106,FL,29.0283,-81.3031
13745,Deerfield beach,33442-2032,FL,26.3183,-80.0996
13744,Daytona beach,32118-3722,FL,29.2108,-81.0228
13743,Dade city,33525-4121,FL,28.3647,-82.1959
13742,Cutler bay,33157-7445,FL,25.5783,-80.3377
13741,Coral springs,33065-7814,FL,26.2712,-80.2706
13740,Coconut creek,33073-3488,FL,26.2517,-80.1789
13739,Coconut creek,33073-3403,FL,26.2517,-80.1789
13737,Cocoa beach,32931-2805,FL,28.36,-80.61
13736,Cocoa,32927,FL,28.3861,-80.742
13735,Clermont,34714,FL,28.5494,-81.7729
13732,Clermont,34711-6977,FL,28.5494,-81.7729
13731,Clermont,34711-5731,FL,28.5494,-81.7729
13730,Clearwater,33764,FL,27.9659,-82.8001
13728,Citrus springs,34434-4939,FL,,
13727,Cape coral,33914-7110,FL,26.6059,-81.9807
13726,Brandon,33511-1865,FL,27.9378,-82.2859
13725,Bradenton,34210-4529,FL,27.4989,-82.5748
13723,Bradenton,34209,FL,27.4989,-82.5748
13722,Bradenton,34202-2436,FL,27.4989,-82.5748
13721,Boynton beach,33472-4315,FL,26.5253,-80.0664
13720,Boynton beach,33437-7187,FL,26.5253,-80.0664
13719,Boynton beach,33437-5629,FL,26.5253,-80.0664
13718,Boynton beach,33437,FL,26.5253,-80.0664
13717,Boca raton,33496-2434,FL,26.3587,-80.0831
13716,Boca raton,33433-8724,FL,26.3587,-80.0831
13715,Boca raton,33433-6756,FL,26.3587,-80.0831
13712,Boca raton,33433,FL,26.3587,-80.0831
13711,Boca raton,33428-4117,FL,26.3587,-80.0831
13710,Boca raton,33428,FL,26.3587,-80.0831
13709,Apollo beach,33572-1735,FL,27.7738,-82.4073
13708,Altamonte springs,32714-7615,FL,28.6619,-81.3886
13707,Altamonte springs,32701-5367,FL,28.6619,-81.3886
13706,Alachua,32615-9310,FL,29.7895,-82.4875
13705,Washington,20012,DC,38.895,-77.0366
13704,Wilmington,19810,DE,39.7459,-75.5466
13703,Wyoming,19934-1655,DE,39.1182,-75.5588
13700,Wilmington,19802,DE,39.7459,-75.5466
13699,Seaford,19973-7210,DE,38.6412,-75.611
13697,Seaford,19973-5794,DE,38.6412,-75.611
13695,Newark,19711-3104,DE,39.6852,-75.7508
13694,New castle,19726-9000,DE,39.6621,-75.5663
13693,New castle,19720-3400,DE,39.6621,-75.5663
13692,New castle,19720,DE,39.6621,-75.5663
13690,Lewes,19958,DE,38.7746,-75.1393
13689,Laurel,19956,DE,38.5565,-75.5713
13686,Hockessin,19707,DE,39.7876,-75.6966
13685,Dover,19904-4664,DE,39.1582,-75.5244
13684,Claymont,19703-3523,DE,39.8007,-75.4596
13682,Claymont,19703,DE,39.8007,-75.4596
13681,Washington,20019-4263,DC,38.895,-77.0366
13680,Washington,20010-3012,DC,38.895,-77.0366
13678,Washington,20010-2422,DC,38.895,-77.0366
13675,Washington,20009-4808,DC,38.895,-77.0366
13673,Washington,20009-3734,DC,38.895,-77.0366
13672,Washington,20008-3829,DC,38.895,-77.0366
13670,Washington,20008-2862,DC,38.895,-77.0366
13669,Washington,20008-1223,DC,38.895,-77.0366
13668,Washington,20005-4051,DC,38.895,-77.0366
13667,Washington,20001-3506,DC,38.895,-77.0366
13666,Washington,20001-3067,DC,38.895,-77.0366
13663,Woodbury,06798-2404,CT,41.5445,-73.209
13662,Wolcott,06716-1131,CT,41.6023,-72.9868
13659,Windsor,06095-2218,CT,41.8526,-72.6437
13658,Wilton,06897-3808,CT,41.1954,-73.4379
13657,Westport,06880-1002,CT,41.1415,-73.3579
13656,West hartford,06107-1209,CT,41.762,-72.742
13655,Warren,06754-1415,CT,41.7429,-73.3487
13654,Wallingford,06492-1748,CT,41.457,-72.8232
13652,Wallingford,6492,CT,41.457,-72.8232
13651,Trumbull,06611-5056,CT,41.2429,-73.2007
13650,Trumbull,06611-1527,CT,41.2429,-73.2007
13649,Stamford,06907-1536,CT,41.0534,-73.5387
13647,Somers,6071,CT,41.9854,-72.4462
13645,Shelton,06484-2022,CT,41.3165,-73.0932
13644,Sandy hook,06482-1241,CT,41.4201,-73.2821
13643,Redding,06896-2206,CT,41.3026,-73.3835
13642,Norwalk,6851,CT,41.1176,-73.4079
13639,North haven,6473,CT,41.3909,-72.8595
13638,New haven,06513-3905,CT,41.3082,-72.9251
13637,New haven,6512,CT,41.3082,-72.9251
13636,Monroe,06468-1373,CT,41.3326,-73.2073
13635,Milford,06461-2652,CT,41.2223,-73.0565
13634,Middletown,06457-6601,CT,41.5623,-72.6506
13632,Manchester,06042-3263,CT,41.7759,-72.5215
13631,Manchester,6040,CT,41.7759,-72.5215
13630,Killingworth,06419-1326,CT,41.3582,-72.5637
13629,Hamden,06518-3200,CT,41.3959,-72.8969
13627,Guilford,06437-3245,CT,41.289,-72.6818
13626,Groton,6340,CT,41.3507,-72.0774
13623,Greenwich,6831,CT,41.0265,-73.6285
13621,Greenwich,6830,CT,41.0265,-73.6285
13618,Farmington,6032,CT,41.7198,-72.832
13617,Fairfield,06825-4329,CT,41.1412,-73.2637
13615,Fairfield,06824-3117,CT,41.1412,-73.2637
13614,Fairfield,6825,CT,41.1412,-73.2637
13611,Ellington,06029-2720,CT,41.904,-72.4698
13610,East lyme,06333-1243,CT,41.37,-72.21
13607,East haven,06512-1428,CT,41.2762,-72.8684
13606,Coventry,6238,CT,41.7701,-72.3051
13603,Cos cob,06807-1804,CT,41.0334,-73.5996
13602,Cornwall bridge,06754-1135,CT,41.8187,-73.371
13601,Colchester,06415-1932,CT,41.5757,-72.332
13600,Clinton,06413-1830,CT,41.2787,-72.5276
13599,Canton,06019-2441,CT,41.8245,-72.8937
13598,Bridgewater,06752-1407,CT,41.5351,-73.3662
13596,Branford,06405-3160,CT,41.2795,-72.8151
13594,Bloomfield,06002-1740,CT,41.8265,-72.7301
13593,Bethlehem,06751-2210,CT,41.6394,-73.2081
13592,Bethel,6801,CT,41.3712,-73.414
13591,Avon,06001-4509,CT,41.8098,-72.8307
13590,Riverside,06878-1611,CT,41.0337,-73.5782
13589,Riverside,6878,CT,41.0337,-73.5782
13588,Naugatuck,06770-1994,CT,41.486,-73.0509
13587,Wheat ridge,80033-5215,CO,39.7661,-105.0772
13584,Vona,80861,CO,39.3036,-102.743
13583,Loveland,80538-6270,CO,40.3978,-105.075
13581,Littleton,80123-7640,CO,39.6133,-105.0166
13579,Ft collins,80528,CO,40.5509,-105.0668
13577,Denver,80207-3812,CO,39.7348,-104.9653
13576,Colorado springs,80917-3544,CO,38.834,-104.8253
13575,Colorado springs,80908-2066,CO,38.834,-104.8253
13573,Colorado springs,80905,CO,38.834,-104.8253
13572,Castle rock,80109,CO,39.3727,-104.8584
13571,Windsor,80550,CO,40.4775,-104.9014
13570,Westminster,80031-6395,CO,39.8367,-105.0372
13569,Vail,81657-5192,CO,39.6426,-106.3862
13568,Telluride,81435-9394,CO,37.9375,-107.8123
13566,Pueblo west,81007-6007,CO,38.35,-104.7228
13565,Pine,80470-9687,CO,39.4105,-105.3322
13564,Nunn,80648,CO,40.7036,-104.7808
13563,Morrison,80465-1349,CO,39.6536,-105.1911
13562,Manitou springs,80829-2137,CO,38.8586,-104.9179
13561,Loveland,80538-8772,CO,40.3978,-105.075
13560,Loveland,80537-5366,CO,40.3978,-105.075
13558,Louisville,80027-2223,CO,39.9778,-105.1319
13557,Longmont,80504-7728,CO,40.1672,-105.1019
13555,Longmont,80503-2718,CO,40.1672,-105.1019
13552,Longmont,80501-0911,CO,40.1672,-105.1019
13551,Littleton,80128-6835,CO,39.6133,-105.0166
13549,Lakewood,80227-2507,CO,39.7087,-105.0846
13548,Lakewood,80226,CO,39.7087,-105.0846
13546,Lakewood,80214-5503,CO,39.7087,-105.0846
13544,Lafayette,80026-2859,CO,39.9936,-105.0897
13539,Lafayette,80026-2030,CO,39.9936,-105.0897
13538,La junta,81050-2234,CO,37.985,-103.5438
13536,Highlands ranch,80129-6207,CO,39.5539,-104.9694
13534,Highlands ranch,80126-7585,CO,39.5539,-104.9694
13533,Highlands ranch,80126,CO,39.5539,-104.9694
13532,Gunnison,81230-9707,CO,38.6477,-107.0603
13531,Greenwood village,80111-2118,CO,39.6172,-104.9508
13529,Greeley,80634-1535,CO,40.4233,-104.7091
13527,Grand junction,81504-7144,CO,39.064,-108.5507
13525,Granby,80446,CO,40.0861,-105.9395
13524,Golden,80403-1788,CO,39.7555,-105.2211
13523,Glenwood springs,81601,CO,39.5507,-107.3255
13522,Gardner,81040-9738,CO,37.7833,-105.1656
13521,Frederick,80504,CO,40.0992,-104.9372
13520,Fort collins,80526-7606,CO,40.5509,-105.0668
13519,Fort collins,80525-4383,CO,40.5509,-105.0668
13518,Fort collins,80525-1514,CO,40.5509,-105.0668
13517,Evergreen,80439,CO,39.6328,-105.3233
13516,Estes park,80517-3832,CO,40.3772,-105.5232
13515,Erie,80516-9072,CO,40.0503,-105.05
13514,Erie,80516-2402,CO,40.0503,-105.05
13513,Erie,80516,CO,40.0503,-105.05
13512,Englewood,80113,CO,39.6482,-104.988
13510,Englewood,80110-5313,CO,39.6482,-104.988
13509,Durango,81301-7813,CO,37.2754,-107.8799
13508,Denver,80246-2316,CO,39.7348,-104.9653
13507,Denver,80246,CO,39.7348,-104.9653
13506,Denver,80224-1454,CO,39.7348,-104.9653
13505,Denver,80220-5870,CO,39.7348,-104.9653
13504,Denver,80219,CO,39.7348,-104.9653
13503,Denver,80218,CO,39.7348,-104.9653
13502,Denver,80211-2959,CO,39.7348,-104.9653
13501,Denver,80211-2521,CO,39.7348,-104.9653
13500,Denver,80209-1648,CO,39.7348,-104.9653
13499,Denver,80205-4048,CO,39.7348,-104.9653
13497,Denver,80203-2414,CO,39.7348,-104.9653
13496,Colorado springs,80921-3659,CO,38.834,-104.8253
13495,Colorado springs,80921-3549,CO,38.834,-104.8253
13494,Colorado springs,80920-7940,CO,38.834,-104.8253
13493,Colorado springs,80911-2219,CO,38.834,-104.8253
13492,Colorado springs,80911,CO,38.834,-104.8253
13491,Castle rock,80108,CO,39.3727,-104.8584
13489,Castle pines,80108-8223,CO,39.458,-104.8961
13488,Carbondale,81623-3122,CO,39.4022,-107.2112
13487,Canon city,81212-9302,CO,38.441,-105.2424
13486,Canon city,81212-3121,CO,38.441,-105.2424
13485,Broomfield,80020-3501,CO,39.938,-105.0587
13484,Boulder,80304,CO,40.015,-105.2705
13483,Aurora,80016-7882,CO,39.7294,-104.8319
13482,Aurora,80014-1852,CO,39.7294,-104.8319
13481,Aspen,81611-1462,CO,39.1911,-106.8236
13479,Arvada,80007-7804,CO,39.8028,-105.0875
13477,Arvada,80005,CO,39.8028,-105.0875
13476,Yuba city,95993,CA,39.1404,-121.6169
13475,Yorba linda,92886-8611,CA,33.8901,-117.8256
13474,Woodland hills,91364,CA,34.1683,-118.6059
13473,Venice,90291,CA,33.995,-118.4669
13471,Vallejo,94591-6939,CA,38.1041,-122.2566
13470,Upland,91784-1787,CA,34.0975,-117.6484
13468,Torrance,90505,CA,33.8358,-118.3406
13467,Tiburon,94920-1110,CA,37.8734,-122.4566
13466,South san francisco,94080,CA,37.6549,-122.4081
13464,Saratoga,95070,CA,37.2638,-122.023
13462,Santa rosa,95403,CA,38.4405,-122.7144
13461,Santa maria,93455-6504,CA,34.9531,-120.4359
13460,San francisco,94121-3525,CA,37.7648,-122.463
13458,San dimas,91773,CA,34.1067,-117.8067
13456,San diego,92154-3718,CA,32.7174,-117.1628
13455,San diego,92126-1226,CA,32.7174,-117.1628
13453,San diego,92102-4022,CA,32.7174,-117.1628
13452,Reseda,91335-4816,CA,34.2011,-118.5365
13451,Rancho mirage,92270-5211,CA,33.7633,-116.4229
13450,Poway,92064-3608,CA,32.9628,-117.0359
13449,Porter ranch,91326-1462,CA,34.2876,-118.5528
13448,Pleasanton,94588-4243,CA,37.6624,-121.8747
13447,Pittsburg,94565,CA,38.028,-121.8847
13441,Penngrove,94951,CA,38.2996,-122.6667
13439,Palo alto,94306-2443,CA,37.4422,-122.1634
13437,Pacifica,94044-1218,CA,37.6138,-122.4869
13436,Newbury park,91320-6769,CA,34.1842,-118.9107
13435,Milpitas,95035,CA,37.4283,-121.9066
13434,Laquinta,92253-5059,CA,33.6775,-116.2959
13431,Laguna hills,92653,CA,33.5949,-117.6882
13430,La habra,90631,CA,33.9319,-117.9461
13429,Inglewood,90301-3671,CA,33.9617,-118.3531
13428,Huntington beach,92646-6932,CA,33.6781,-118.0
13427,Granite bay,95746,CA,38.7632,-121.1638
13426,Glendale,91206-1751,CA,34.1423,-118.2484
13425,Felton,95018-9253,CA,37.0513,-122.0733
13422,Fairfax,94930-1324,CA,37.9871,-122.5889
13421,El monte,91732,CA,34.0752,-118.0368
13420,Dinuba,93618-3132,CA,36.5433,-119.3871
13419,Corona,92880-1298,CA,33.8753,-117.5664
13418,Brentwood,94513,CA,37.9318,-121.696
13417,Berkeley,94702,CA,37.8708,-122.2729
13416,Bakersfield,93311-3437,CA,35.3739,-119.0195
13414,Auburn,95603,CA,38.8946,-121.074
13411,Atwater,95301-5058,CA,37.3477,-120.6091
13410,Torrance,90504,CA,33.8358,-118.3406
13408,Paso robles,93446,CA,35.6268,-120.6912
13405,Daly city,94014,CA,37.7058,-122.4619
13404,Yucca valley,92286-0481,CA,34.1546,-116.4026
13403,Yucaipa,92399,CA,34.0336,-117.0431
13402,Yuba city,95991-8321,CA,39.1404,-121.6169
13398,Yorba linda,92887-4700,CA,33.8901,-117.8256
13397,Yorba linda,92887-3707,CA,33.8901,-117.8256
13396,Whittier,90601-1958,CA,33.9749,-118.0337
13395,Whittier,90601-1064,CA,33.9749,-118.0337
13394,Westminster,92683-7409,CA,33.7578,-117.9859
13391,Westminster,92683-4640,CA,33.7578,-117.9859
13390,Westlke village,91361,CA,,
13389,Westlake village,91361-5328,CA,34.1519,-118.8276
13388,Westlake village,91361-4521,CA,34.1519,-118.8276
13385,Westlake village,91361,CA,34.1519,-118.8276
13384,West sacramento,95691,CA,38.5805,-121.5302
13382,West hollywood,90069-2465,CA,34.0888,-118.3793
13381,West hills,91304-3660,CA,34.2032,-118.6455
13379,Waterford,95386-9459,CA,37.6413,-120.7605
13376,Walnut creek,94597,CA,37.9063,-122.065
13375,Walnut creek,94596,CA,37.9063,-122.065
13373,Walnut creek,94595-3688,CA,37.9063,-122.065
13372,Walnut,91789-4231,CA,34.0203,-117.8653
13370,Vista,92084-4153,CA,33.2,-117.2425
13369,Visalia,93277-6016,CA,36.3302,-119.2921
13368,Ventura,93003-7343,CA,34.2783,-119.2932
13366,Ventura,93003-6314,CA,34.2783,-119.2932
13365,Ventura,93003-5485,CA,34.2783,-119.2932
13364,Ventura,93003-3833,CA,34.2783,-119.2932
13363,Van nuys,91401-5732,CA,34.1867,-118.4487
13362,Valley center,92082,CA,33.2184,-117.0342
13359,Vallejo,94591,CA,38.1041,-122.2566
13358,Valencia,91354-1891,CA,34.4315,-118.5569
13357,Vacaville,95687-7782,CA,38.3566,-121.9877
13356,Vacaville,95687-4188,CA,38.3566,-121.9877
13355,Upland,91786-5316,CA,34.0975,-117.6484
13354,Upland,91784-1605,CA,34.0975,-117.6484
13352,Upland,91784-1349,CA,34.0975,-117.6484
13351,Twain harte,95383-9634,CA,38.0396,-120.2327
13350,Tustin,92782-6525,CA,33.7459,-117.8262
13349,Turlock,95380-2271,CA,37.4947,-120.8466
13348,Tujunga,91042-2809,CA,34.2522,-118.2884
13347,Tujunga,91042-1112,CA,34.2522,-118.2884
13345,Truckee,96161-5209,CA,39.328,-120.1833
13344,Tracy,95377-8320,CA,37.7397,-121.4252
13343,Torrance,90504,CA,33.8358,-118.3406
13341,Torrance,90503-6334,CA,33.8358,-118.3406
13340,Torrance,90503-3337,CA,33.8358,-118.3406
13339,Torrance,90501-4124,CA,33.8358,-118.3406
13338,Toluca lake,91602-2934,CA,,
13336,Tiburon,94920-1121,CA,37.8734,-122.4566
13334,Tiburon,94920,CA,37.8734,-122.4566
13332,Thousand oaks,91362-4662,CA,34.1706,-118.8376
13330,Thousand oaks,91361-4904,CA,34.1706,-118.8376
13329,Thousand oaks,91360,CA,34.1706,-118.8376
13328,Temecula,92592-9709,CA,33.4946,-117.1474
13327,Tarzana,91356-2727,CA,34.1728,-118.5534
13325,Sunnyvale,94087-3902,CA,37.3688,-122.0363
13324,Sunnyvale,94086-7830,CA,37.3688,-122.0363
13323,Studio city,91604-2976,CA,34.1484,-118.3962
13322,Studio city,91604,CA,34.1484,-118.3962
13321,Stockton,95219-2441,CA,37.9577,-121.2908
13320,Stockton,95210-2007,CA,37.9577,-121.2908
13319,Stockton,95210-1863,CA,37.9577,-121.2908
13318,Stockton,95207-3846,CA,37.9577,-121.2908
13317,Stockton,95207-1504,CA,37.9577,-121.2908
13316,Stevenson ranch,91381-2200,CA,34.3905,-118.5737
13314,South san francisco,94080-4235,CA,37.6549,-122.4081
13313,South pasadena,91030-4118,CA,34.1133,-118.1478
13311,Sonoma,95476,CA,38.2931,-122.4577
13310,Solana beach,92075-2404,CA,32.9906,-117.2691
13309,Solana beach,92075,CA,32.9906,-117.2691
13308,Simi valley,93065,CA,34.2694,-118.7815
13307,Simi valley,93063-6453,CA,34.2694,-118.7815
13305,Simi valley,93062-1858,CA,34.2694,-118.7815
13304,Scotts valley,95066-4925,CA,37.0511,-122.0147
13302,Saratoga,95070-5306,CA,37.2638,-122.023
13301,Saratoga,95070,CA,37.2638,-122.023
13300,Santa rosa,95409-5381,CA,38.4405,-122.7144
13299,Santa rosa,95409-2750,CA,38.4405,-122.7144
13298,Santa rosa,95405-4646,CA,38.4405,-122.7144
13297,Santa rosa,95403-5775,CA,38.4405,-122.7144
13296,Santa rosa,95401-5688,CA,38.4405,-122.7144
13295,Santa monica,90405,CA,34.0196,-118.487
13294,Santa monica,90403-2170,CA,34.0196,-118.487
13292,Santa monica,90403,CA,34.0196,-118.487
13291,Santa monica,90402-1747,CA,34.0196,-118.487
13285,Santa monica,90402-1206,CA,34.0196,-118.487
13284,Santa monica,90402,CA,34.0196,-118.487
13283,Santa cruz,95062,CA,36.9746,-122.0294
13282,Santa cruz,95060-5004,CA,36.9746,-122.0294
13280,Santa clara,95051-7004,CA,37.3541,-121.9552
13279,Santa clara,95051-6005,CA,37.3541,-121.9552
13278,Santa clara,95051-4201,CA,37.3541,-121.9552
13277,Santa clara,95050-5136,CA,37.3541,-121.9552
13276,Santa clara,95050,CA,37.3541,-121.9552
13273,Santa barbara,93111-1505,CA,34.4098,-119.697
13272,Santa barbara,93111-1326,CA,34.4098,-119.697
13271,Santa barbara,93111,CA,34.4098,-119.697
13270,Santa barbara,93109,CA,34.4098,-119.697
13269,Santa ana,92705-2859,CA,33.7495,-117.8732
13268,Santa ana,92705-2164,CA,33.7495,-117.8732
13267,San ramon,94583-6002,CA,37.7799,-121.978
13266,San ramon,94583-3643,CA,37.7799,-121.978
13265,San ramon,94583-2408,CA,37.7799,-121.978
13263,San ramon,94583-1951,CA,37.7799,-121.978
13262,San ramon,94582-5624,CA,37.7799,-121.978
13261,San ramon,94582-4858,CA,37.7799,-121.978
13260,San rafael,94903-2257,CA,37.9735,-122.5311
13259,San rafael,94903-1024,CA,37.9735,-122.5311
13258,San pedro,90732-3225,CA,33.7359,-118.2923
13256,San mateo,94403-3977,CA,37.5446,-122.3091
13255,San mateo,94403,CA,37.5446,-122.3091
13253,San mateo,94402-3414,CA,37.5446,-122.3091
13249,San mateo,94402,CA,37.5446,-122.3091
13248,San marino,91108-2107,CA,34.1216,-118.1057
13247,San marcos,92078,CA,33.1434,-117.1661
13246,San marcos,92069-3257,CA,33.1434,-117.1661
13245,San luis obispo,93401-5150,CA,35.2828,-120.6596
13244,San lorenzo,94580-3522,CA,37.681,-122.1244
13243,San jose,95148-3032,CA,37.2751,-121.8261
13242,San jose,95148,CA,37.2751,-121.8261
13240,San jose,95138-2236,CA,37.2751,-121.8261
13239,San jose,95136-3710,CA,37.2751,-121.8261
13238,San jose,95136-2338,CA,37.2751,-121.8261
13236,San jose,95135-1642,CA,37.2751,-121.8261
13235,San jose,95135-1420,CA,37.2751,-121.8261
13233,San jose,95135,CA,37.2751,-121.8261
13232,San jose,95131-1726,CA,37.2751,-121.8261
13230,San jose,95129-4231,CA,37.2751,-121.8261
13229,San jose,95128,CA,37.2751,-121.8261
13228,San jose,95127-5529,CA,37.2751,-121.8261
13227,San jose,95125-4956,CA,37.2751,-121.8261
13226,San jose,95123-4302,CA,37.2751,-121.8261
13225,San jose,95120-2811,CA,37.2751,-121.8261
13224,San jose,95116-3025,CA,37.2751,-121.8261
13223,San jose,95113-2865,CA,37.2751,-121.8261
13221,San francisco,94131-1308,CA,37.7648,-122.463
13220,San francisco,94127-1102,CA,37.7648,-122.463
13218,San francisco,94124-2013,CA,37.7648,-122.463
13217,San francisco,94122-4537,CA,37.7648,-122.463
13216,San francisco,94122-4218,CA,37.7648,-122.463
13213,San francisco,94121-3525,CA,37.7648,-122.463
13212,San francisco,94118-3927,CA,37.7648,-122.463
13211,San francisco,94118-3704,CA,37.7648,-122.463
13210,San francisco,94116-3007,CA,37.7648,-122.463
13209,San francisco,94116-1112,CA,37.7648,-122.463
13208,San francisco,94116,CA,37.7648,-122.463
13207,San francisco,94115-4510,CA,37.7648,-122.463
13203,San francisco,94115-1622,CA,37.7648,-122.463
13200,San francisco,94115-1328,CA,37.7648,-122.463
13199,San francisco,94114-2805,CA,37.7648,-122.463
13198,San francisco,94114,CA,37.7648,-122.463
13196,San francisco,94112-4319,CA,37.7648,-122.463
13194,San francisco,94112-3023,CA,37.7648,-122.463
13193,San francisco,94111,CA,37.7648,-122.463
13192,San francisco,94110-6008,CA,37.7648,-122.463
13189,San francisco,94110,CA,37.7648,-122.463
13188,San francisco,94109-5310,CA,37.7648,-122.463
13187,San francisco,94109-2640,CA,37.7648,-122.463
13186,San francisco,94109-2120,CA,37.7648,-122.463
13185,San francisco,94107-3121,CA,37.7648,-122.463
13184,San francisco,94103,CA,37.7648,-122.463
13183,San diego,92154-4225,CA,32.7174,-117.1628
13182,San diego,92131-2438,CA,32.7174,-117.1628
13178,San diego,92131-2125,CA,32.7174,-117.1628
13177,San diego,92130-5680,CA,32.7174,-117.1628
13176,San diego,92130-1885,CA,32.7174,-117.1628
13174,San diego,92130,CA,32.7174,-117.1628
13173,San diego,92129-3565,CA,32.7174,-117.1628
13171,San diego,92128-1821,CA,32.7174,-117.1628
13170,San diego,92127,CA,32.7174,-117.1628
13169,San diego,92122-1613,CA,32.7174,-117.1628
13168,San diego,92117,CA,32.7174,-117.1628
13167,San diego,92115-2413,CA,32.7174,-117.1628
13166,San diego,92114-5118,CA,32.7174,-117.1628
13165,San diego,92111-3209,CA,32.7174,-117.1628
13162,San diego,92111-2625,CA,32.7174,-117.1628
13161,San diego,92109-5029,CA,32.7174,-117.1628
13160,San diego,92109-3352,CA,32.7174,-117.1628
13159,San diego,92107,CA,32.7174,-117.1628
13158,San diego,92106,CA,32.7174,-117.1628
13157,San diego,92103-1135,CA,32.7174,-117.1628
13155,San diego,92102-1389,CA,32.7174,-117.1628
13154,San diego,92101-6060,CA,32.7174,-117.1628
13153,San clemente,92673-6719,CA,33.427,-117.6124
13151,San clemente,92673-6424,CA,33.427,-117.6124
13149,San carlos,94070,CA,37.5049,-122.2618
13148,San bruno,94066-4845,CA,37.6305,-122.4111
13147,San bernardino,92408-3545,CA,34.1083,-117.2898
13146,San anselmo,94960-2562,CA,37.9744,-122.5615
13145,Salinas,93901,CA,36.6777,-121.656
13144,Saint helena,94574-1046,CA,38.5052,-122.47
13142,Sacramento,95831-1117,CA,38.4732,-121.2981
13141,Sacramento,95828-6126,CA,38.4732,-121.2981
13140,Sacramento,95827,CA,38.4732,-121.2981
13139,Sacramento,95825-1189,CA,38.4732,-121.2981
13138,Sacramento,95823-6200,CA,38.4732,-121.2981
13137,Sacramento,95820-3409,CA,38.4732,-121.2981
13136,Sacramento,95819-2524,CA,38.4732,-121.2981
13135,Sacramento,95818-3914,CA,38.4732,-121.2981
13134,Ross,94957-1381,CA,,
13133,Roseville,95747-9554,CA,38.7521,-121.288
13132,Roseville,95747-4652,CA,38.7521,-121.288
13131,Roseville,95661-5323,CA,38.7521,-121.288
13130,Rosemead,91770-3931,CA,34.0676,-118.088
13127,Riverside,92507-0141,CA,33.9534,-117.3962
13126,Riverside,92504-9432,CA,33.9534,-117.3962
13124,Riverside,92501-3572,CA,33.9534,-117.3962
13122,Riverside,92501-1914,CA,33.9534,-117.3962
13121,Rio vista,94571-2264,CA,38.1558,-121.6913
13120,Richmond,94806-4219,CA,37.9358,-122.3477
13118,Redwood city,94065-1758,CA,37.4852,-122.2364
13117,Redondo beach,90278-3725,CA,33.8456,-118.3887
13116,Redondo beach,90278-3215,CA,33.8456,-118.3887
13115,Redondo beach,90278-2237,CA,33.8456,-118.3887
13113,Redondo beach,90277-3709,CA,33.8456,-118.3887
13110,Redding,96002-4819,CA,40.5864,-122.3917
13109,Rancho santa margarita,92688-5421,CA,33.6409,-117.6031
13108,Rancho santa margarita,92688-3448,CA,33.6409,-117.6031
13107,Rancho santa margari,92688,CA,,
13106,Rancho palos verdes,90275-6445,CA,33.7483,-118.3708
13104,Rancho mirage,92270-1661,CA,33.7633,-116.4229
13103,Rancho cucamonga,91739-1683,CA,34.1033,-117.5752
13102,Rancho cucamonga,91730-3276,CA,34.1033,-117.5752
13101,Rancho cucamonga,91730,CA,34.1033,-117.5752
13099,Rancho cordova,95670-3822,CA,38.5891,-121.3027
13098,Quincy,95971-3191,CA,39.9368,-120.9472
13097,Porter ranch,91326-4556,CA,34.2876,-118.5528
13095,Porter ranch,91326-3814,CA,34.2876,-118.5528
13094,Pomona,91768-1608,CA,34.0554,-117.7517
13093,Pomona,91766-1941,CA,34.0554,-117.7517
13092,Pleasanton,94566,CA,37.6624,-121.8747
13091,Pleasant hill,94523,CA,37.948,-122.0608
13090,Playa del rey,90293-8186,CA,33.9551,-118.4367
13089,Playa del rey,90293-7902,CA,33.9551,-118.4367
13085,Placerville,95667-9294,CA,38.7296,-120.7985
13083,Placentia,92870-2715,CA,33.8715,-117.8617
13082,Placentia,92870-2428,CA,33.8715,-117.8617
13081,Pittsburg,94565-2126,CA,38.028,-121.8847
13080,Pinon hills,92372,CA,34.4333,-117.6467
13079,Pinole,94564-1066,CA,38.0044,-122.2989
13078,Paso robles,93446-4002,CA,35.6268,-120.6912
13077,Pasadena,91107,CA,34.1476,-118.1445
13075,Pasadena,91106-3825,CA,34.1476,-118.1445
13072,Pasadena,91101-3003,CA,34.1476,-118.1445
13070,Palo alto,94306,CA,37.4422,-122.1634
13069,Palo alto,94303-3047,CA,37.4422,-122.1634
13068,Palmdale,93551-2842,CA,34.5793,-118.1171
13067,Palmdale,93551,CA,34.5793,-118.1171
13066,Palm springs,92262-7819,CA,33.8246,-116.5403
13065,Palm springs,92262-0529,CA,33.8246,-116.5403
13064,Palm springs,92262-0120,CA,33.8246,-116.5403
13062,Palm desert,92260-8643,CA,33.7288,-116.3826
13061,Palm desert,92211-7521,CA,33.7288,-116.3826
13060,Palm desert,92211,CA,33.7288,-116.3826
13059,Pacoima,91331-3138,CA,34.2625,-118.427
13058,Pacific palisades,90272,CA,34.0481,-118.5265
13055,Oxnard,93035-4267,CA,34.1975,-119.1771
13052,Orinda,94563-4230,CA,37.8771,-122.1797
13050,Orinda,94563-3615,CA,37.8771,-122.1797
13049,Orinda,94563,CA,37.8771,-122.1797
13048,Orange,92869-6561,CA,33.7873,-117.8503
13047,Orange,92869-4525,CA,33.7873,-117.8503
